time,open,high,low,close,tick_volume,spread,real_volume
2025-12-30 16:15:00,4386.21,4391.29,4381.0,4390.64,8382,4,0
2025-12-30 16:30:00,4390.64,4392.17,4364.36,4371.51,12634,4,0
2025-12-30 16:45:00,4371.46,4372.25,4355.91,4366.37,13749,4,0
2025-12-30 17:00:00,4366.33,4373.21,4360.93,4369.21,9708,4,0
2025-12-30 17:15:00,4369.23,4377.53,4365.11,4366.14,8270,4,0
2025-12-30 17:30:00,4366.17,4374.53,4359.55,4362.51,10773,4,0
2025-12-30 17:45:00,4362.51,4370.95,4361.12,4365.08,10287,4,0
2025-12-30 18:00:00,4365.25,4365.4,4354.9,4358.49,9405,4,0
2025-12-30 18:15:00,4358.5,4371.43,4357.64,4368.85,9823,4,0
2025-12-30 18:30:00,4368.85,4368.96,4362.55,4367.24,5837,4,0
2025-12-30 18:45:00,4367.24,4379.91,4366.36,4377.81,6557,4,0
2025-12-30 19:00:00,4377.81,4381.82,4373.36,4373.38,9091,4,0
2025-12-30 19:15:00,4373.38,4376.77,4368.44,4374.93,7786,4,0
2025-12-30 19:30:00,4374.93,4376.27,4364.94,4368.56,7458,4,0
2025-12-30 19:45:00,4368.56,4370.67,4364.36,4370.21,5044,4,0
2025-12-30 20:00:00,4370.23,4378.68,4368.95,4371.07,7338,4,0
2025-12-30 20:15:00,4371.07,4372.21,4366.07,4370.92,7609,4,0
2025-12-30 20:30:00,4370.91,4371.14,4362.68,4366.07,5602,4,0
2025-12-30 20:45:00,4366.07,4367.64,4363.31,4364.58,5894,4,0
2025-12-30 21:00:00,4364.58,4368.01,4363.34,4366.73,5304,4,0
2025-12-30 21:15:00,4366.73,4367.68,4364.03,4365.97,5093,4,0
2025-12-30 21:30:00,4365.97,4366.54,4360.1,4362.87,3947,4,0
2025-12-30 21:45:00,4362.87,4363.16,4337.37,4348.61,10182,4,0
2025-12-30 22:00:00,4348.61,4350.37,4338.34,4348.27,9060,4,0
2025-12-30 22:15:00,4348.28,4352.93,4346.18,4350.47,5612,4,0
2025-12-30 22:30:00,4350.46,4355.53,4346.04,4348.89,5412,4,0
2025-12-30 22:45:00,4348.93,4351.78,4337.78,4341.74,7590,4,0
2025-12-30 23:00:00,4341.71,4350.28,4340.68,4348.27,3315,4,0
2025-12-30 23:15:00,4348.27,4348.76,4346.35,4346.37,1818,4,0
2025-12-30 23:30:00,4346.37,4349.18,4346.14,4348.73,1085,4,0
2025-12-30 23:45:00,4348.67,4349.3,4334.81,4339.12,2562,4,0
2025-12-31 01:00:00,4340.58,4346.61,4339.9,4345.84,3560,4,0
2025-12-31 01:15:00,4345.84,4345.87,4332.2,4334.23,4117,4,0
2025-12-31 01:30:00,4334.27,4342.77,4328.71,4339.6,5108,4,0
2025-12-31 01:45:00,4339.6,4339.69,4333.33,4339.01,3903,4,0
2025-12-31 02:00:00,4339.04,4344.12,4338.94,4341.7,2623,4,0
2025-12-31 02:15:00,4341.7,4343.2,4332.71,4336.6,3314,4,0
2025-12-31 02:30:00,4336.6,4346.68,4332.86,4342.96,4830,4,0
2025-12-31 02:45:00,4342.96,4343.98,4336.45,4342.4,5485,4,0
2025-12-31 03:00:00,4342.4,4355.82,4336.87,4353.48,9803,4,0
2025-12-31 03:15:00,4353.36,4360.79,4349.18,4354.74,7011,4,0
2025-12-31 03:30:00,4354.73,4369.79,4354.46,4368.86,7791,4,0
2025-12-31 03:45:00,4368.91,4373.29,4365.41,4365.99,7659,4,0
2025-12-31 04:00:00,4366.04,4371.15,4361.21,4362.17,5657,4,0
2025-12-31 04:15:00,4362.17,4364.11,4357.66,4361.0,5089,4,0
2025-12-31 04:30:00,4361.02,4371.1,4357.82,4370.2,8282,4,0
2025-12-31 04:45:00,4370.21,4370.71,4346.78,4348.76,11245,4,0
2025-12-31 05:00:00,4348.76,4359.75,4343.71,4359.46,8990,4,0
2025-12-31 05:15:00,4359.45,4359.84,4340.87,4348.69,9050,4,0
2025-12-31 05:30:00,4348.69,4353.96,4346.6,4351.98,5265,4,0
2025-12-31 05:45:00,4351.98,4352.53,4345.54,4348.53,5269,4,0
2025-12-31 06:00:00,4348.53,4351.29,4344.75,4348.34,5268,4,0
2025-12-31 06:15:00,4348.31,4348.56,4342.25,4346.39,4660,4,0
2025-12-31 06:30:00,4346.39,4348.28,4342.64,4343.25,4202,4,0
2025-12-31 06:45:00,4343.25,4346.09,4330.79,4332.87,5511,4,0
2025-12-31 07:00:00,4332.94,4334.62,4329.46,4334.62,5604,4,0
2025-12-31 07:15:00,4334.62,4343.09,4332.84,4342.55,4727,4,0
2025-12-31 07:30:00,4342.55,4343.05,4318.84,4324.87,8637,4,0
2025-12-31 07:45:00,4324.87,4327.84,4276.05,4285.95,9957,4,0
2025-12-31 08:00:00,4285.95,4301.47,4274.49,4299.13,7983,4,0
2025-12-31 08:15:00,4299.13,4308.95,4292.61,4307.55,8168,4,0
2025-12-31 08:30:00,4307.55,4317.34,4304.93,4314.54,6064,4,0
2025-12-31 08:45:00,4314.54,4328.81,4311.83,4328.13,5434,4,0
2025-12-31 09:00:00,4328.09,4332.43,4323.83,4330.8,6275,4,0
2025-12-31 09:15:00,4330.8,4335.02,4329.13,4333.22,5450,4,0
2025-12-31 09:30:00,4333.22,4334.83,4330.44,4332.2,3516,4,0
2025-12-31 09:45:00,4332.2,4332.64,4326.9,4331.1,4514,4,0
2025-12-31 10:00:00,4331.1,4332.89,4320.24,4322.95,6224,4,0
2025-12-31 10:15:00,4322.95,4327.49,4322.11,4326.19,4144,4,0
2025-12-31 10:30:00,4326.19,4326.42,4317.08,4317.3,2998,4,0
2025-12-31 10:45:00,4317.3,4317.87,4303.43,4307.45,5216,4,0
2025-12-31 11:00:00,4307.45,4318.17,4307.11,4317.08,6137,4,0
2025-12-31 11:15:00,4317.08,4327.36,4310.93,4323.74,6262,4,0
2025-12-31 11:30:00,4323.73,4337.23,4323.39,4336.18,5454,4,0
2025-12-31 11:45:00,4336.18,4337.31,4325.38,4325.88,4921,4,0
2025-12-31 12:00:00,4325.87,4331.44,4324.66,4327.1,4315,4,0
2025-12-31 12:15:00,4327.1,4330.29,4319.7,4319.71,4140,4,0
2025-12-31 12:30:00,4319.71,4319.71,4305.16,4307.29,5974,4,0
2025-12-31 12:45:00,4307.29,4310.9,4303.78,4306.68,5171,4,0
2025-12-31 13:00:00,4306.68,4315.39,4304.09,4313.91,4194,4,0
2025-12-31 13:15:00,4313.91,4316.03,4309.92,4311.34,4457,4,0
2025-12-31 13:30:00,4311.34,4313.64,4307.85,4312.69,4133,4,0
2025-12-31 13:45:00,4312.68,4316.42,4309.35,4310.98,5196,4,0
2025-12-31 14:00:00,4310.98,4312.45,4305.47,4308.97,4945,4,0
2025-12-31 14:15:00,4308.97,4310.74,4303.19,4306.96,6186,4,0
2025-12-31 14:30:00,4306.96,4318.2,4306.84,4317.24,6154,4,0
2025-12-31 14:45:00,4317.24,4317.55,4310.83,4313.82,5473,4,0
2025-12-31 15:00:00,4313.84,4316.98,4308.09,4311.77,6830,4,0
2025-12-31 15:15:00,4311.77,4329.41,4311.6,4328.62,8280,4,0
2025-12-31 15:30:00,4328.62,4334.99,4325.98,4333.07,7022,4,0
2025-12-31 15:45:00,4333.07,4348.37,4332.22,4345.87,7706,4,0
2025-12-31 16:00:00,4345.9,4348.52,4334.81,4340.18,7457,4,0
2025-12-31 16:15:00,4340.18,4344.89,4333.1,4337.17,6458,4,0
2025-12-31 16:30:00,4337.17,4348.72,4332.92,4344.02,10725,4,0
2025-12-31 16:45:00,4344.07,4353.35,4342.44,4345.98,8682,4,0
2025-12-31 17:00:00,4345.98,4346.34,4329.39,4331.76,9408,4,0
2025-12-31 17:15:00,4331.76,4338.83,4327.27,4337.25,10432,4,0
2025-12-31 17:30:00,4337.27,4341.63,4329.03,4331.13,9271,4,0
2025-12-31 17:45:00,4331.12,4337.88,4327.43,4337.4,7307,4,0
2025-12-31 18:00:00,4337.4,4339.75,4321.95,4324.13,8163,4,0
2025-12-31 18:15:00,4324.13,4329.82,4321.85,4325.61,7151,4,0
2025-12-31 18:30:00,4325.61,4329.76,4319.26,4319.81,6235,4,0
2025-12-31 18:45:00,4319.81,4324.61,4317.11,4323.01,5394,4,0
2025-12-31 19:00:00,4323.02,4328.35,4320.58,4323.48,5325,4,0
2025-12-31 19:15:00,4323.5,4324.73,4318.08,4320.67,5870,4,0
2025-12-31 19:30:00,4320.67,4329.61,4318.99,4325.51,5937,4,0
2025-12-31 19:45:00,4325.51,4327.01,4320.19,4321.95,4812,4,0
2025-12-31 20:00:00,4321.95,4327.87,4321.68,4327.64,5877,4,0
2025-12-31 20:15:00,4327.64,4331.59,4323.88,4328.61,5960,4,0
2025-12-31 20:30:00,4328.61,4329.1,4318.64,4322.16,4915,4,0
2025-12-31 20:45:00,4322.12,4322.17,4315.85,4319.72,3976,4,0
2025-12-31 21:00:00,4319.77,4322.98,4315.73,4317.86,4190,4,0
2025-12-31 21:15:00,4317.86,4320.05,4316.65,4317.66,3417,20,0
2025-12-31 21:30:00,4317.66,4317.98,4307.84,4310.96,6389,20,0
2025-12-31 21:45:00,4310.96,4314.24,4308.68,4311.46,5069,20,0
2025-12-31 22:00:00,4311.46,4315.7,4304.62,4315.1,5195,20,0
2025-12-31 22:15:00,4315.11,4319.17,4313.05,4314.88,4618,20,0
2025-12-31 22:30:00,4314.93,4324.38,4314.55,4320.95,6395,20,0
2025-12-31 22:45:00,4320.95,4321.73,4306.94,4313.45,7263,20,0
2025-12-31 23:00:00,4313.44,4314.54,4310.21,4312.84,2559,20,0
2025-12-31 23:15:00,4312.82,4312.82,4306.98,4309.77,2116,64,0
2025-12-31 23:30:00,4309.77,4316.33,4309.2,4314.59,2142,68,0
2025-12-31 23:45:00,4314.72,4318.82,4313.68,4318.82,1897,50,0
2026-01-02 01:00:00,4318.72,4335.34,4318.72,4330.89,2189,4,0
2026-01-02 01:15:00,4330.89,4342.68,4328.26,4341.03,2808,4,0
2026-01-02 01:30:00,4341.03,4345.62,4339.16,4345.27,2284,4,0
2026-01-02 01:45:00,4345.32,4351.3,4341.9,4348.38,2746,4,0
2026-01-02 02:00:00,4348.4,4353.01,4344.42,4348.0,2213,4,0
2026-01-02 02:15:00,4347.99,4349.39,4341.44,4347.25,2652,4,0
2026-01-02 02:30:00,4347.25,4350.77,4346.7,4349.64,3606,4,0
2026-01-02 02:45:00,4349.64,4355.88,4349.62,4354.03,3140,4,0
2026-01-02 03:00:00,4354.03,4356.0,4345.31,4346.61,5035,4,0
2026-01-02 03:15:00,4346.61,4349.89,4344.61,4349.17,4868,4,0
2026-01-02 03:30:00,4349.17,4351.47,4345.72,4346.66,5058,4,0
2026-01-02 03:45:00,4346.66,4354.55,4346.14,4347.99,4362,4,0
2026-01-02 04:00:00,4347.99,4352.02,4345.66,4346.96,2887,4,0
2026-01-02 04:15:00,4346.96,4348.47,4345.03,4347.86,4083,4,0
2026-01-02 04:30:00,4347.88,4353.33,4345.74,4351.42,4950,4,0
2026-01-02 04:45:00,4351.42,4363.17,4351.13,4362.89,4581,4,0
2026-01-02 05:00:00,4362.89,4371.88,4362.17,4369.05,4356,4,0
2026-01-02 05:15:00,4369.07,4370.94,4365.62,4369.03,4545,4,0
2026-01-02 05:30:00,4369.03,4374.7,4368.08,4373.73,4214,4,0
2026-01-02 05:45:00,4373.73,4375.66,4372.11,4375.08,3751,4,0
2026-01-02 06:00:00,4375.07,4378.41,4373.97,4374.82,3991,4,0
2026-01-02 06:15:00,4374.81,4375.95,4371.47,4373.63,4215,4,0
2026-01-02 06:30:00,4373.68,4375.46,4371.68,4375.37,2929,4,0
2026-01-02 06:45:00,4375.37,4375.78,4371.34,4373.22,2489,4,0
2026-01-02 07:00:00,4373.26,4380.18,4371.13,4377.73,2904,4,0
2026-01-02 07:15:00,4377.73,4380.06,4375.27,4378.45,3356,4,0
2026-01-02 07:30:00,4378.46,4379.84,4377.83,4378.76,2463,4,0
2026-01-02 07:45:00,4378.76,4381.74,4378.43,4380.74,2630,4,0
2026-01-02 08:00:00,4380.74,4381.01,4373.97,4375.13,3079,4,0
2026-01-02 08:15:00,4375.13,4380.08,4373.58,4379.82,5072,4,0
2026-01-02 08:30:00,4379.84,4379.87,4374.48,4374.48,3112,4,0
2026-01-02 08:45:00,4374.48,4376.29,4373.36,4374.75,3536,4,0
2026-01-02 09:00:00,4374.77,4378.0,4372.37,4377.31,4250,4,0
2026-01-02 09:15:00,4377.33,4377.48,4371.99,4373.87,4242,4,0
2026-01-02 09:30:00,4373.87,4380.71,4372.24,4375.8,4568,4,0
2026-01-02 09:45:00,4375.8,4383.4,4375.34,4382.82,5315,4,0
2026-01-02 10:00:00,4382.82,4386.64,4380.82,4385.13,4089,4,0
2026-01-02 10:15:00,4385.14,4385.77,4381.69,4385.35,3751,4,0
2026-01-02 10:30:00,4385.35,4390.6,4384.19,4390.6,4228,4,0
2026-01-02 10:45:00,4390.6,4397.65,4386.86,4387.0,5799,4,0
2026-01-02 11:00:00,4387.0,4391.14,4386.18,4390.08,4498,4,0
2026-01-02 11:15:00,4390.06,4391.61,4383.32,4388.71,4662,4,0
2026-01-02 11:30:00,4388.71,4389.85,4386.85,4388.75,3698,4,0
2026-01-02 11:45:00,4388.81,4389.56,4385.08,4385.55,4025,4,0
2026-01-02 12:00:00,4385.54,4388.47,4384.59,4388.12,2974,4,0
2026-01-02 12:15:00,4388.12,4390.04,4385.63,4386.4,3194,4,0
2026-01-02 12:30:00,4386.4,4396.58,4384.89,4393.71,5195,4,0
2026-01-02 12:45:00,4393.71,4398.53,4393.7,4396.11,4061,4,0
2026-01-02 13:00:00,4396.11,4397.91,4393.99,4395.09,3617,4,0
2026-01-02 13:15:00,4395.09,4399.3,4394.29,4394.39,2795,4,0
2026-01-02 13:30:00,4394.39,4395.71,4391.76,4395.06,3194,4,0
2026-01-02 13:45:00,4395.06,4395.61,4390.85,4392.95,3562,4,0
2026-01-02 14:00:00,4392.96,4397.31,4391.22,4395.37,4033,4,0
2026-01-02 14:15:00,4395.37,4398.26,4392.99,4393.25,4088,4,0
2026-01-02 14:30:00,4393.25,4394.54,4385.29,4388.12,5109,4,0
2026-01-02 14:45:00,4388.12,4394.71,4385.51,4394.38,5656,4,0
2026-01-02 15:00:00,4394.39,4401.22,4392.62,4399.83,5149,4,0
2026-01-02 15:15:00,4399.83,4402.31,4373.22,4374.54,8057,4,0
2026-01-02 15:30:00,4374.52,4377.32,4365.96,4372.63,8205,4,0
2026-01-02 15:45:00,4372.63,4377.76,4362.01,4366.03,7192,4,0
2026-01-02 16:00:00,4366.03,4372.77,4364.75,4370.38,6629,4,0
2026-01-02 16:15:00,4370.38,4373.7,4367.01,4368.46,6805,4,0
2026-01-02 16:30:00,4368.46,4370.23,4348.23,4356.45,14058,4,0
2026-01-02 16:45:00,4356.45,4363.16,4352.36,4353.51,11606,4,0
2026-01-02 17:00:00,4353.51,4357.12,4333.82,4340.69,12493,4,0
2026-01-02 17:15:00,4340.8,4342.85,4330.37,4336.69,12060,4,0
2026-01-02 17:30:00,4336.69,4346.82,4331.73,4346.15,10246,4,0
2026-01-02 17:45:00,4346.14,4347.12,4333.72,4335.42,11263,4,0
2026-01-02 18:00:00,4335.39,4337.4,4320.45,4322.53,12002,4,0
2026-01-02 18:15:00,4322.53,4324.74,4315.03,4321.72,10888,4,0
2026-01-02 18:30:00,4321.72,4328.2,4315.28,4325.86,8081,4,0
2026-01-02 18:45:00,4325.86,4328.29,4321.52,4326.43,8882,4,0
2026-01-02 19:00:00,4326.42,4333.47,4324.94,4330.14,8047,4,0
2026-01-02 19:15:00,4330.18,4333.07,4324.06,4328.79,7093,4,0
2026-01-02 19:30:00,4328.79,4331.27,4323.55,4326.4,7577,4,0
2026-01-02 19:45:00,4326.41,4328.13,4322.81,4323.07,8676,4,0
2026-01-02 20:00:00,4323.07,4323.75,4312.72,4314.53,6394,4,0
2026-01-02 20:15:00,4314.53,4321.71,4310.83,4318.6,7387,4,0
2026-01-02 20:30:00,4318.49,4319.52,4309.97,4312.51,5780,4,0
2026-01-02 20:45:00,4312.66,4315.71,4312.1,4315.21,6000,4,0
2026-01-02 21:00:00,4315.21,4322.17,4315.21,4321.52,5358,4,0
2026-01-02 21:15:00,4321.52,4323.18,4316.35,4318.59,5202,4,0
2026-01-02 21:30:00,4318.56,4326.3,4318.16,4322.79,6084,4,0
2026-01-02 21:45:00,4322.79,4322.94,4317.51,4318.18,5029,4,0
2026-01-02 22:00:00,4318.18,4321.54,4317.18,4320.01,6244,4,0
2026-01-02 22:15:00,4320.01,4329.48,4318.84,4328.52,6259,4,0
2026-01-02 22:30:00,4328.52,4329.4,4325.39,4327.0,5030,4,0
2026-01-02 22:45:00,4326.99,4331.57,4326.51,4331.53,6052,4,0
2026-01-02 23:00:00,4331.53,4331.73,4327.05,4329.0,2473,4,0
2026-01-02 23:15:00,4329.0,4329.63,4327.82,4328.78,1210,4,0
2026-01-02 23:30:00,4328.69,4330.33,4327.11,4328.43,1370,5,0
2026-01-02 23:45:00,4328.43,4333.25,4328.27,4332.35,1794,4,0
2026-01-05 01:00:00,4352.13,4370.62,4343.87,4370.1,5222,4,0
2026-01-05 01:15:00,4370.11,4372.59,4361.05,4366.86,4980,4,0
2026-01-05 01:30:00,4366.86,4366.86,4354.42,4362.2,4217,4,0
2026-01-05 01:45:00,4362.15,4375.91,4361.33,4372.57,5673,4,0
2026-01-05 02:00:00,4372.57,4379.88,4370.26,4377.91,3947,4,0
2026-01-05 02:15:00,4377.91,4389.38,4377.57,4387.03,4439,4,0
2026-01-05 02:30:00,4387.03,4396.61,4385.66,4387.88,6312,4,0
2026-01-05 02:45:00,4387.88,4396.1,4384.91,4394.98,7248,4,0
2026-01-05 03:00:00,4395.13,4421.34,4394.43,4402.99,12368,4,0
2026-01-05 03:15:00,4402.91,4405.14,4394.15,4396.08,9910,4,0
2026-01-05 03:30:00,4396.06,4405.12,4393.03,4404.29,9928,4,0
2026-01-05 03:45:00,4404.28,4406.9,4391.19,4401.86,10059,4,0
2026-01-05 04:00:00,4401.95,4405.07,4388.61,4394.25,8677,4,0
2026-01-05 04:15:00,4394.23,4402.91,4392.54,4402.19,6524,4,0
2026-01-05 04:30:00,4402.19,4406.95,4399.68,4399.75,8685,4,0
2026-01-05 04:45:00,4399.75,4409.71,4398.77,4405.5,8590,4,0
2026-01-05 05:00:00,4405.5,4414.01,4405.42,4410.7,7992,4,0
2026-01-05 05:15:00,4410.7,4412.59,4406.16,4407.69,6896,4,0
2026-01-05 05:30:00,4407.69,4410.57,4403.76,4409.63,6516,4,0
2026-01-05 05:45:00,4409.58,4410.23,4399.82,4399.94,5703,4,0
2026-01-05 06:00:00,4399.95,4404.45,4397.33,4400.1,4523,4,0
2026-01-05 06:15:00,4400.1,4406.39,4400.05,4404.88,2909,4,0
2026-01-05 06:30:00,4404.88,4407.7,4404.22,4405.82,3378,4,0
2026-01-05 06:45:00,4405.79,4408.41,4403.61,4404.24,3440,4,0
2026-01-05 07:00:00,4404.24,4408.98,4403.7,4408.19,3681,4,0
2026-01-05 07:15:00,4408.22,4412.83,4406.98,4412.66,2696,4,0
2026-01-05 07:30:00,4412.66,4414.56,4401.85,4401.86,7245,4,0
2026-01-05 07:45:00,4401.86,4412.69,4401.07,4412.69,8160,4,0
2026-01-05 08:00:00,4412.67,4420.21,4411.41,4418.34,7095,4,0
2026-01-05 08:15:00,4418.36,4426.26,4415.75,4424.04,6948,4,0
2026-01-05 08:30:00,4424.04,4426.41,4416.35,4420.29,6879,4,0
2026-01-05 08:45:00,4420.27,4422.2,4418.16,4420.32,4603,4,0
2026-01-05 09:00:00,4420.31,4424.05,4416.8,4419.96,4877,4,0
2026-01-05 09:15:00,4419.96,4423.36,4418.85,4420.4,3919,4,0
2026-01-05 09:30:00,4420.4,4425.17,4418.58,4424.71,5093,4,0
2026-01-05 09:45:00,4424.71,4424.72,4420.0,4421.84,4287,4,0
2026-01-05 10:00:00,4421.84,4425.25,4419.36,4424.35,3751,4,0
2026-01-05 10:15:00,4424.35,4430.21,4424.3,4426.57,4416,4,0
2026-01-05 10:30:00,4426.57,4430.95,4423.61,4430.06,6646,4,0
2026-01-05 10:45:00,4430.06,4433.89,4429.97,4430.15,4228,4,0
2026-01-05 11:00:00,4430.15,4432.18,4426.17,4430.53,4855,4,0
2026-01-05 11:15:00,4430.54,4434.54,4429.87,4432.58,5222,4,0
2026-01-05 11:30:00,4432.59,4438.16,4430.99,4437.62,5390,4,0
2026-01-05 11:45:00,4437.63,4438.09,4433.99,4434.85,5849,4,0
2026-01-05 12:00:00,4434.85,4435.37,4430.85,4433.17,3936,4,0
2026-01-05 12:15:00,4433.17,4436.59,4431.47,4433.26,3515,4,0
2026-01-05 12:30:00,4433.27,4438.96,4432.74,4435.04,3844,4,0
2026-01-05 12:45:00,4435.09,4439.88,4434.22,4436.31,5009,4,0
2026-01-05 13:00:00,4436.31,4437.49,4430.23,4433.24,5758,4,0
2026-01-05 13:15:00,4433.24,4433.72,4411.07,4417.2,7205,4,0
2026-01-05 13:30:00,4417.2,4424.59,4415.23,4424.06,5703,4,0
2026-01-05 13:45:00,4424.09,4426.16,4418.16,4419.33,5620,4,0
2026-01-05 14:00:00,4419.33,4421.42,4416.72,4417.85,6128,4,0
2026-01-05 14:15:00,4417.85,4418.5,4413.84,4415.77,5882,4,0
2026-01-05 14:30:00,4415.76,4417.18,4406.23,4409.95,5697,4,0
2026-01-05 14:45:00,4409.95,4412.42,4405.54,4409.64,6640,4,0
2026-01-05 15:00:00,4409.64,4418.95,4407.3,4409.2,9587,4,0
2026-01-05 15:15:00,4409.2,4413.26,4397.09,4399.63,10037,4,0
2026-01-05 15:30:00,4399.65,4414.27,4396.23,4412.12,10373,4,0
2026-01-05 15:45:00,4412.13,4417.28,4411.4,4416.82,8317,4,0
2026-01-05 16:00:00,4416.86,4428.45,4416.86,4426.26,9974,4,0
2026-01-05 16:15:00,4426.26,4429.68,4420.2,4421.07,9257,4,0
2026-01-05 16:30:00,4421.07,4430.01,4417.94,4429.68,13053,4,0
2026-01-05 16:45:00,4429.68,4442.86,4428.13,4436.68,10367,4,0
2026-01-05 17:00:00,4436.68,4455.65,4436.68,4449.25,11372,4,0
2026-01-05 17:15:00,4449.25,4452.44,4442.39,4444.62,9660,4,0
2026-01-05 17:30:00,4444.62,4447.87,4435.51,4447.4,8968,4,0
2026-01-05 17:45:00,4447.39,4449.95,4440.63,4448.51,7449,4,0
2026-01-05 18:00:00,4448.5,4451.49,4438.42,4446.45,7346,4,0
2026-01-05 18:15:00,4446.45,4448.77,4440.31,4440.74,5726,4,0
2026-01-05 18:30:00,4440.74,4445.92,4440.09,4445.14,4917,4,0
2026-01-05 18:45:00,4445.12,4454.42,4440.81,4441.82,7760,4,0
2026-01-05 19:00:00,4441.82,4442.45,4432.35,4442.45,9129,4,0
2026-01-05 19:15:00,4442.45,4449.09,4442.37,4445.93,5827,4,0
2026-01-05 19:30:00,4445.93,4447.45,4437.73,4439.53,6128,4,0
2026-01-05 19:45:00,4439.56,4445.72,4439.12,4443.54,7179,4,0
2026-01-05 20:00:00,4443.5,4448.22,4441.88,4447.2,6732,4,0
2026-01-05 20:15:00,4447.21,4448.53,4439.84,4441.35,5661,4,0
2026-01-05 20:30:00,4441.35,4445.82,4441.05,4443.52,3593,4,0
2026-01-05 20:45:00,4443.52,4448.58,4442.68,4448.58,3123,4,0
2026-01-05 21:00:00,4448.61,4449.42,4434.84,4440.04,6537,4,0
2026-01-05 21:15:00,4440.05,4442.96,4437.81,4441.74,4851,4,0
2026-01-05 21:30:00,4441.74,4445.83,4441.14,4442.66,4189,4,0
2026-01-05 21:45:00,4442.65,4444.14,4438.51,4439.75,3345,4,0
2026-01-05 22:00:00,4439.73,4445.41,4439.02,4443.86,6206,4,0
2026-01-05 22:15:00,4443.86,4446.97,4442.72,4445.53,6364,4,0
2026-01-05 22:30:00,4445.53,4445.57,4438.04,4438.05,5732,4,0
2026-01-05 22:45:00,4438.11,4445.91,4438.11,4444.8,5887,4,0
2026-01-05 23:00:00,4444.81,4448.15,4444.8,4446.96,2385,4,0
2026-01-05 23:15:00,4446.96,4447.06,4443.31,4445.52,983,4,0
2026-01-05 23:30:00,4445.44,4448.35,4445.28,4445.96,790,4,0
2026-01-05 23:45:00,4445.96,4449.24,4445.32,4449.0,1080,4,0
2026-01-06 01:00:00,4449.0,4460.12,4449.0,4451.55,2806,4,0
2026-01-06 01:15:00,4451.53,4453.49,4448.64,4448.94,3062,4,0
2026-01-06 01:30:00,4448.94,4450.3,4438.71,4442.96,4191,4,0
2026-01-06 01:45:00,4442.95,4444.07,4436.91,4440.52,2990,4,0
2026-01-06 02:00:00,4440.52,4441.68,4436.62,4440.46,3320,4,0
2026-01-06 02:15:00,4440.46,4442.56,4439.38,4440.82,2184,4,0
2026-01-06 02:30:00,4440.83,4444.75,4430.43,4436.55,5059,4,0
2026-01-06 02:45:00,4436.55,4438.22,4434.61,4436.45,4729,4,0
2026-01-06 03:00:00,4436.45,4442.33,4427.96,4441.88,9804,4,0
2026-01-06 03:15:00,4441.82,4444.29,4433.91,4435.03,7652,4,0
2026-01-06 03:30:00,4435.01,4443.31,4432.72,4439.26,7634,4,0
2026-01-06 03:45:00,4439.26,4452.35,4438.38,4450.67,8409,4,0
2026-01-06 04:00:00,4450.66,4460.44,4448.66,4459.51,9436,4,0
2026-01-06 04:15:00,4459.51,4460.82,4456.55,4460.32,5007,4,0
2026-01-06 04:30:00,4460.29,4461.27,4448.76,4453.61,7567,4,0
2026-01-06 04:45:00,4453.61,4457.61,4451.8,4454.96,5116,4,0
2026-01-06 05:00:00,4454.96,4465.6,4454.2,4462.61,5376,4,0
2026-01-06 05:15:00,4462.61,4467.97,4462.07,4463.6,7051,4,0
2026-01-06 05:30:00,4463.6,4467.54,4463.13,4466.24,3521,4,0
2026-01-06 05:45:00,4466.24,4468.1,4464.59,4467.65,3045,4,0
2026-01-06 06:00:00,4467.64,4468.47,4464.65,4465.67,2905,4,0
2026-01-06 06:15:00,4465.67,4467.41,4463.25,4464.84,4430,4,0
2026-01-06 06:30:00,4464.84,4466.38,4461.87,4462.7,3031,4,0
2026-01-06 06:45:00,4462.7,4468.44,4462.6,4467.39,3414,4,0
2026-01-06 07:00:00,4467.39,4469.57,4467.05,4467.34,4685,4,0
2026-01-06 07:15:00,4467.34,4470.8,4466.84,4469.73,3354,4,0
2026-01-06 07:30:00,4469.73,4474.25,4461.94,4463.05,7140,4,0
2026-01-06 07:45:00,4463.24,4464.8,4449.51,4452.47,7068,4,0
2026-01-06 08:00:00,4452.52,4458.43,4451.54,4456.92,7225,4,0
2026-01-06 08:15:00,4456.92,4461.19,4455.43,4461.15,6476,4,0
2026-01-06 08:30:00,4461.17,4465.79,4459.02,4463.61,6656,4,0
2026-01-06 08:45:00,4463.61,4467.01,4461.21,4465.86,6173,4,0
2026-01-06 09:00:00,4465.86,4470.41,4464.25,4468.45,4911,4,0
2026-01-06 09:15:00,4468.44,4469.75,4461.64,4464.59,3240,4,0
2026-01-06 09:30:00,4464.59,4467.22,4463.5,4464.63,3458,4,0
2026-01-06 09:45:00,4464.63,4466.42,4457.19,4459.57,5174,4,0
2026-01-06 10:00:00,4459.57,4463.46,4457.49,4461.98,5640,4,0
2026-01-06 10:15:00,4461.98,4475.71,4461.74,4471.02,4318,4,0
2026-01-06 10:30:00,4471.02,4472.63,4464.45,4465.82,4564,4,0
2026-01-06 10:45:00,4465.84,4469.46,4465.06,4468.36,3734,4,0
2026-01-06 11:00:00,4468.36,4468.47,4453.83,4457.97,5377,4,0
2026-01-06 11:15:00,4457.96,4458.26,4452.11,4456.78,5296,4,0
